N,K,alpha,eta,elbo,coherence,perplexity,topics,weights
50,7,0.9099999999999999,0.01,-126450.1953125,0.33104071383051253,,"[['network', 'problem', 'neural', 'parameter', 'result', 'input', 'figure', 'point', 'weight', 'xi'], ['one', 'feature', 'variable', 'use', 'linear', 'rate', 'theorem', 'prediction', 'neuron', 'random'], ['model', 'algorithm', 'set', 'distribution', 'value', 'vector', 'show', 'let', 'output', 'since'], ['data', 'state', 'used', 'number', 'error', 'bound', 'sample', 'estimate', 'optimization', 'analysis'], ['probability', 'two', 'time', 'system', 'loss', 'optimal', 'case', 'ie', 'gradient', 'based'], ['function', 'method', 'given', 'example', 'first', 'order', 'space', 'log', 'performance', 'word'], ['learning', 'using', 'also', 'following', 'regression', 'process', 'classification', 'mean', 'consider', 'node']]","[[0.048505645, 0.033149038, 0.028284935, 0.022425544, 0.021641836, 0.017626047, 0.016649576, 0.0156612, 0.015550986, 0.014515796], [0.029434742, 0.022549804, 0.020769466, 0.019265175, 0.015929291, 0.015055239, 0.013154565, 0.013011036, 0.01294438, 0.012801457], [0.058590088, 0.03459302, 0.033035368, 0.027521783, 0.02173996, 0.019470442, 0.018106781, 0.015383882, 0.014022185, 0.011162347], [0.03876872, 0.020617139, 0.018835427, 0.01882333, 0.018266924, 0.015206849, 0.013515463, 0.012832217, 0.012191288, 0.011804675], [0.028713148, 0.021731101, 0.021073565, 0.017552497, 0.016524648, 0.015720429, 0.015510302, 0.014353066, 0.014035856, 0.013550161], [0.06288059, 0.031930972, 0.02276749, 0.018780597, 0.01789536, 0.014013116, 0.013618771, 0.012875207, 0.012068045, 0.011036434], [0.050006997, 0.03180579, 0.023150375, 0.016590435, 0.01621774, 0.015461519, 0.013455459, 0.012580719, 0.010861199, 0.010356154]]"
50,7,0.9099999999999999,0.31,69631.25,0.4033886835626101,,"[['dropout', 'learning', 'data', 'cell', 'field', 'input', 'neuron', 'using', 'rate', 'neural'], ['network', 'feature', 'neural', 'function', 'one', 'parameter', 'system', 'set', 'weight', 'learning'], ['function', 'state', 'learning', 'algorithm', 'loss', 'reward', 'policy', 'action', 'set', 'probability'], ['model', 'data', 'network', 'learning', 'neural', 'function', 'set', 'time', 'method', 'algorithm'], ['network', 'learning', 'output', 'weight', 'neural', 'using', 'algorithm', 'problem', 'image', 'training'], ['probability', 'function', 'bound', 'model', 'problem', 'distribution', 'set', 'classification', 'algorithm', 'regression'], ['model', 'matrix', 'distribution', 'quantization', 'network', 'algorithm', 'graph', 'data', 'using', 'node']]","[[0.012752154, 0.010046801, 0.008785043, 0.008222742, 0.0071116067, 0.006152133, 0.005793665, 0.005396515, 0.005193008, 0.005190051], [0.016285807, 0.009427849, 0.008024837, 0.007125385, 0.0064060804, 0.0060569327, 0.0048308535, 0.0048186556, 0.0047708754, 0.0046150847], [0.018401014, 0.0118620675, 0.008722612, 0.008379666, 0.0077594575, 0.0071173543, 0.00660367, 0.005961566, 0.0057894737, 0.005576304], [0.01973921, 0.00896365, 0.008719325, 0.0077393004, 0.0059832735, 0.00541806, 0.005327892, 0.0052154157, 0.0051442715, 0.0050686845], [0.012616607, 0.007006287, 0.006861117, 0.0066874977, 0.0058967816, 0.0057558105, 0.0056732637, 0.0054315315, 0.005362826, 0.005361331], [0.008142574, 0.00761755, 0.00709283, 0.0069679525, 0.006816433, 0.006210048, 0.006104755, 0.006075341, 0.005219811, 0.0051447237], [0.0127154915, 0.0074160816, 0.007346172, 0.0072786054, 0.0071795783, 0.0068865595, 0.0061784387, 0.0058327187, 0.0051328707, 0.005007228]]"
50,7,0.9099999999999999,0.61,65939.3828125,0.420222834513598,,"[['function', 'network', 'model', 'graph', 'reward', 'problem', 'state', 'learning', 'policy', 'value'], ['distribution', 'model', 'data', 'quantization', 'problem', 'function', 'set', 'domain', 'parameter', 'probability'], ['network', 'model', 'neural', 'weight', 'learning', 'input', 'time', 'function', 'using', 'recurrent'], ['algorithm', 'regression', 'function', 'loss', 'matrix', 'probability', 'bound', 'learning', 'lemma', 'set'], ['model', 'state', 'entropy', 'image', 'data', 'neuron', 'input', 'figure', 'cell', 'distribution'], ['algorithm', 'method', 'learning', 'problem', 'model', 'space', 'xu', 'belief', 'one', 'using'], ['feature', 'dropout', 'learning', 'bound', 'function', 'training', 'method', 'probability', 'set', 'data']]","[[0.014557347, 0.0090387, 0.0072609684, 0.0072065745, 0.006892936, 0.0064007686, 0.0062065255, 0.006125896, 0.0060039223, 0.0057260906], [0.0082243085, 0.008018916, 0.00790992, 0.00790616, 0.007419617, 0.006182424, 0.0059365765, 0.005612941, 0.0050246916, 0.004869633], [0.022740848, 0.016607998, 0.013065455, 0.009355066, 0.008156605, 0.007148261, 0.0063576456, 0.0057837386, 0.005639449, 0.005553449], [0.014802379, 0.010572454, 0.010511082, 0.010139648, 0.0093742795, 0.008653791, 0.007886951, 0.0072861663, 0.00645679, 0.0063420055], [0.013040901, 0.008430102, 0.007883059, 0.0074141645, 0.0063200765, 0.005616735, 0.005538586, 0.0053822873, 0.0053822873, 0.00514784], [0.010411081, 0.008563371, 0.00678957, 0.006346119, 0.005828762, 0.005680944, 0.0049418607, 0.004350594, 0.0042766854, 0.0042766854], [0.0094685275, 0.009245503, 0.007737629, 0.006618426, 0.0063328426, 0.006147176, 0.005525101, 0.0053954436, 0.0052423165, 0.0049590603]]"
50,7,0.9099999999999999,0.9099999999999999,70254.3671875,0.3648002414689972,,"[['network', 'model', 'feature', 'one', 'graph', 'set', 'cache', 'using', 'image', 'distribution'], ['algorithm', 'loss', 'gradient', 'learning', 'regret', 'function', 'action', 'rate', 'process', 'problem'], ['data', 'problem', 'variable', 'model', 'set', 'regression', 'probability', 'function', 'xi', 'missing'], ['bound', 'learning', 'function', 'algorithm', 'state', 'probability', 'method', 'model', 'problem', 'parameter'], ['function', 'algorithm', 'linear', 'matrix', 'network', 'xi', 'xu', 'relaxation', 'one', 'word'], ['dropout', 'learning', 'reward', 'data', 'quantization', 'cell', 'using', 'policy', 'function', 'response'], ['model', 'network', 'neural', 'function', 'learning', 'parameter', 'neuron', 'data', 'input', 'weight']]","[[0.016713798, 0.015842248, 0.01116131, 0.006182458, 0.006118121, 0.0051691835, 0.00509883, 0.004744028, 0.0046901233, 0.00448577], [0.008440821, 0.008396151, 0.007030784, 0.006957179, 0.0064232815, 0.006100004, 0.0053559775, 0.0049902997, 0.004713552, 0.0045657763], [0.0102596665, 0.009134756, 0.0083299745, 0.007891367, 0.0075294105, 0.0066643674, 0.0065603624, 0.006306378, 0.0063048527, 0.006250661], [0.00896002, 0.008161779, 0.0075535662, 0.0073285126, 0.0071834023, 0.00701411, 0.00637361, 0.0061626937, 0.005941914, 0.005487251], [0.014034959, 0.007054821, 0.006254486, 0.006019379, 0.0058436785, 0.00516195, 0.004870573, 0.004870573, 0.0048534237, 0.0047977283], [0.010702175, 0.010640362, 0.0077337394, 0.0069662645, 0.0068303035, 0.0065892474, 0.004961584, 0.004829836, 0.0043797065, 0.004318117], [0.014557517, 0.014257905, 0.008599213, 0.008054291, 0.006813441, 0.0067066224, 0.0062183104, 0.006170786, 0.0058226655, 0.005575871]]"
50,7,0.9099999999999999,5.0,69576.2265625,0.4186205603250514,,"[['function', 'bound', 'data', 'quantization', 'algorithm', 'word', 'probability', 'vector', 'error', 'training'], ['method', 'feature', 'problem', 'function', 'regression', 'model', 'distribution', 'learning', 'one', 'parameter'], ['model', 'data', 'missing', 'value', 'set', 'problem', 'learning', 'function', 'variable', 'network'], ['algorithm', 'function', 'learning', 'rate', 'loss', 'reward', 'regret', 'optimal', 'action', 'model'], ['network', 'model', 'graph', 'image', 'function', 'node', 'xu', 'uv', 'distribution', 'belief'], ['network', 'neural', 'state', 'algorithm', 'model', 'learning', 'matrix', 'neuron', 'problem', 'weight'], ['model', 'dropout', 'network', 'learning', 'distribution', 'data', 'neural', 'function', 'using', 'cache']]","[[0.009268901, 0.007991373, 0.0071845106, 0.007117272, 0.005705265, 0.005167358, 0.004562212, 0.004494974, 0.004494974, 0.004427735], [0.009763014, 0.009717923, 0.008171333, 0.007798868, 0.0071048164, 0.0067286342, 0.006639763, 0.0063579935, 0.006078811, 0.0055243685], [0.0101394635, 0.0075223055, 0.0068839747, 0.006692475, 0.006437143, 0.005862645, 0.005798812, 0.0057349787, 0.0057349787, 0.0054796464], [0.011221447, 0.01103833, 0.0106900055, 0.009113869, 0.008985773, 0.007423419, 0.0064581074, 0.0062803715, 0.0059815203, 0.0056513334], [0.010408131, 0.0098818755, 0.0082378145, 0.0063277986, 0.006248567, 0.006240979, 0.00606734, 0.0055464255, 0.0051991497, 0.0051123304], [0.015429735, 0.009180506, 0.0078011556, 0.0071011507, 0.0070833177, 0.0066105253, 0.00659913, 0.0058633075, 0.0057988134, 0.005586203], [0.01589452, 0.009830759, 0.009581576, 0.008348717, 0.0068656947, 0.0065702666, 0.006289318, 0.0060776365, 0.005191341, 0.0044361255]]"
50,7,0.9099999999999999,10.0,72961.96875,0.3686209892182743,,"[['quantization', 'algorithm', 'parameter', 'vector', 'learning', 'network', 'rx', 'space', 'weight', 'number'], ['function', 'set', 'problem', 'algorithm', 'loss', 'model', 'method', 'learning', 'value', 'one'], ['feature', 'state', 'algorithm', 'bound', 'matrix', 'method', 'reward', 'model', 'one', 'learning'], ['network', 'model', 'function', 'learning', 'neural', 'weight', 'problem', 'set', 'graph', 'node'], ['regression', 'function', 'problem', 'distribution', 'image', 'model', 'training', 'boundary', 'method', 'word'], ['learning', 'dropout', 'function', 'neuron', 'data', 'neural', 'network', 'cell', 'using', 'field'], ['model', 'data', 'distribution', 'entropy', 'network', 'process', 'time', 'using', 'measurement', 'gaussian']]","[[0.008818868, 0.008485704, 0.007069752, 0.0069031697, 0.0059869667, 0.005986966, 0.0052373456, 0.0046543074, 0.004571017, 0.004487725], [0.010524158, 0.007989167, 0.00744161, 0.0073848027, 0.005809861, 0.0058034626, 0.0057956297, 0.0055036307, 0.005426504, 0.0049537295], [0.012453613, 0.008940391, 0.006983055, 0.0063197664, 0.006191407, 0.0061448803, 0.006079589, 0.005529044, 0.0054692524, 0.005100161], [0.01939131, 0.013328496, 0.011189726, 0.0077153137, 0.0068755536, 0.00598469, 0.0054570134, 0.0051909625, 0.0049856254, 0.004249428], [0.008895601, 0.007828602, 0.007295776, 0.006519388, 0.0065133735, 0.006165735, 0.0061408966, 0.006134863, 0.005970231, 0.0059144725], [0.009946956, 0.008254273, 0.007308362, 0.0071590086, 0.006810515, 0.006611376, 0.0062628826, 0.005316972, 0.004968478, 0.0047195544], [0.019516042, 0.0094479285, 0.009371654, 0.0076173595, 0.007007171, 0.006091888, 0.005557973, 0.005405425, 0.0048715104, 0.0048715104]]"
50,7,5.0,0.01,-126201.015625,0.33345750334258184,,"[['data', 'one', 'probability', 'parameter', 'two', 'error', 'information', 'space', 'based', 'however'], ['result', 'given', 'input', 'system', 'variance', 'thus', 'used', 'quantization', 'iteration', 'maximum'], ['function', 'problem', 'state', 'bound', 'weight', 'linear', 'process', 'ie', 'theorem', 'order'], ['algorithm', 'distribution', 'vector', 'use', 'let', 'following', 'regression', 'term', 'first', 'size'], ['method', 'figure', 'time', 'output', 'section', 'prediction', 'neuron', 'since', 'eq', 'performance'], ['model', 'set', 'using', 'training', 'also', 'approach', 'matrix', 'gradient', 'example', 'classification'], ['network', 'learning', 'neural', 'value', 'feature', 'number', 'variable', 'show', 'case', 'point']]","[[0.03903977, 0.027785197, 0.02687953, 0.023646168, 0.02034367, 0.019313348, 0.01525753, 0.014227184, 0.012714734, 0.011035307], [0.028721705, 0.024238305, 0.0233811, 0.020612018, 0.012001073, 0.011465698, 0.010956053, 0.010626342, 0.010007307, 0.00973942], [0.05337835, 0.035612747, 0.021060988, 0.018822014, 0.016658645, 0.015610601, 0.014555523, 0.014142849, 0.012893108, 0.012035856], [0.04220926, 0.026612623, 0.022198599, 0.020099899, 0.017583605, 0.01691147, 0.01640385, 0.016079135, 0.01577009, 0.014313274], [0.030395068, 0.026457157, 0.02213352, 0.01727919, 0.01650145, 0.0141137615, 0.014051156, 0.01326376, 0.011961134, 0.011486115], [0.061450534, 0.03282704, 0.029226668, 0.022157714, 0.0212724, 0.018757366, 0.018625008, 0.012991376, 0.012751541, 0.012372358], [0.04347173, 0.03938848, 0.024775269, 0.018499687, 0.018471323, 0.017452328, 0.017012123, 0.016254589, 0.015322844, 0.014040278]]"
50,7,5.0,0.31,68281.40625,0.3848892268527927,,"[['algorithm', 'learning', 'function', 'reward', 'problem', 'space', 'optimal', 'policy', 'model', 'vector'], ['network', 'model', 'neural', 'input', 'weight', 'learning', 'using', 'time', 'function', 'parameter'], ['learning', 'dropout', 'algorithm', 'data', 'cell', 'loss', 'gradient', 'rate', 'using', 'set'], ['model', 'function', 'data', 'distribution', 'graph', 'variable', 'network', 'quantization', 'rx', 'set'], ['model', 'feature', 'set', 'network', 'method', 'one', 'training', 'cache', 'learning', 'image'], ['function', 'problem', 'network', 'model', 'learning', 'probability', 'bound', 'neural', 'method', 'one'], ['state', 'regression', 'matrix', 'function', 'probability', 'linear', 'model', 'algorithm', 'value', 'problem']]","[[0.009698089, 0.008815536, 0.0077123432, 0.007271067, 0.0058736904, 0.0047704983, 0.0047704983, 0.004623406, 0.004329222, 0.004329222], [0.017584793, 0.010382098, 0.009768234, 0.009047345, 0.007736258, 0.0065580467, 0.0064959526, 0.005923027, 0.0055804076, 0.005405352], [0.0099561885, 0.009537069, 0.0073822057, 0.006542065, 0.0062012323, 0.005971192, 0.004704495, 0.0046461755, 0.0046460577, 0.0045752907], [0.012600777, 0.009999489, 0.009310993, 0.007113088, 0.006813209, 0.0065599037, 0.006545468, 0.00644768, 0.006082152, 0.0048972648], [0.012168109, 0.011738323, 0.007440327, 0.0070332224, 0.006072327, 0.006059229, 0.0056340126, 0.005269199, 0.0050773676, 0.004846864], [0.010889716, 0.0086029, 0.008155007, 0.007174585, 0.00698287, 0.0069124578, 0.0069120745, 0.0057941377, 0.0056610177, 0.0048812437], [0.014349781, 0.013050478, 0.011715672, 0.008932729, 0.00829508, 0.008109928, 0.007867364, 0.007651337, 0.007379351, 0.00731005]]"
50,7,5.0,0.61,71420.9453125,0.37721817712305883,,"[['network', 'model', 'learning', 'reward', 'function', 'graph', 'algorithm', 'cell', 'distribution', 'figure'], ['network', 'function', 'algorithm', 'set', 'learning', 'neural', 'probability', 'data', 'regression', 'error'], ['model', 'function', 'state', 'neuron', 'neural', 'learning', 'process', 'gaussian', 'network', 'input'], ['feature', 'data', 'quantization', 'loss', 'rx', 'set', 'variable', 'problem', 'method', 'learning'], ['function', 'network', 'xi', 'problem', 'data', 'relaxation', 'set', 'model', 'entropy', 'value'], ['model', 'method', 'problem', 'learning', 'domain', 'distribution', 'cache', 'data', 'function', 'language'], ['dropout', 'bound', 'algorithm', 'function', 'learning', 'matrix', 'probability', 'feature', 'linear', 'method']]","[[0.009315709, 0.0070268284, 0.0062379735, 0.005476838, 0.005101501, 0.0050653247, 0.005025673, 0.0049736593, 0.0048516407, 0.004731508], [0.011272404, 0.008713166, 0.008238773, 0.0070816223, 0.006822824, 0.0061574997, 0.0057538906, 0.0055109803, 0.005132131, 0.0050484417], [0.01662004, 0.007558021, 0.0073108547, 0.0072038765, 0.006405418, 0.0061891153, 0.0061872005, 0.0058256313, 0.0053379927, 0.005293066], [0.009970682, 0.008762415, 0.007493203, 0.0070684934, 0.0070684934, 0.0061902464, 0.0058651557, 0.0057167728, 0.0055781635, 0.005563034], [0.012404432, 0.009455207, 0.007257779, 0.0068129767, 0.005912847, 0.0057222582, 0.0052178665, 0.005165558, 0.0050274404, 0.0049970318], [0.017004633, 0.009869949, 0.009048446, 0.008918318, 0.008407849, 0.007951647, 0.006553244, 0.00610475, 0.005513364, 0.0054173553], [0.010783862, 0.0098628905, 0.009710454, 0.007698495, 0.0074759102, 0.0070951493, 0.006275462, 0.006206845, 0.0060501983, 0.0057034395]]"
50,7,5.0,0.9099999999999999,72272.734375,0.37352917781255174,,"[['function', 'dropout', 'learning', 'regression', 'problem', 'algorithm', 'distribution', 'feature', 'optimal', 'reward'], ['model', 'feature', 'distribution', 'problem', 'state', 'set', 'number', 'data', 'probability', 'method'], ['learning', 'network', 'model', 'input', 'neural', 'neuron', 'cell', 'function', 'weight', 'field'], ['loss', 'learning', 'algorithm', 'action', 'set', 'gradient', 'independent', 'harmony', 'tree', 'variance'], ['network', 'quantization', 'data', 'model', 'time', 'neural', 'parameter', 'training', 'word', 'rx'], ['data', 'function', 'algorithm', 'learning', 'method', 'problem', 'variable', 'missing', 'set', 'model'], ['network', 'bound', 'function', 'model', 'probability', 'set', 'algorithm', 'data', 'learning', 'space']]","[[0.013686903, 0.00808141, 0.0073502585, 0.0069603105, 0.0065703634, 0.006570363, 0.0064728768, 0.005449264, 0.005449264, 0.005400521], [0.017721862, 0.007947332, 0.007053118, 0.0057321107, 0.0056000985, 0.005583191, 0.005014186, 0.00462309, 0.004514791, 0.0045134868], [0.009413604, 0.009358172, 0.009025574, 0.008471244, 0.008304944, 0.008249512, 0.0060321935, 0.0055887294, 0.0055887294, 0.005366998], [0.009020697, 0.0077889967, 0.007040433, 0.006788492, 0.0065439097, 0.00654174, 0.006051563, 0.006046838, 0.005941213, 0.0059232293], [0.013830844, 0.009072136, 0.0073893764, 0.0070933, 0.006922666, 0.006670846, 0.0060108984, 0.0058624963, 0.005655985, 0.005338118], [0.012372279, 0.0070077656, 0.0069392123, 0.0067021186, 0.006148757, 0.0060026306, 0.0054069622, 0.005344732, 0.0051946626, 0.004734071], [0.013428039, 0.007994398, 0.007935971, 0.007526987, 0.006475314, 0.005715772, 0.005540494, 0.0051315096, 0.0051315096, 0.004897805]]"
50,7,5.0,5.0,71047.2578125,0.39949196033931367,,"[['network', 'learning', 'algorithm', 'neural', 'problem', 'model', 'using', 'neuron', 'loss', 'function'], ['feature', 'reward', 'learning', 'policy', 'function', 'optimal', 'problem', 'state', 'one', 'value'], ['data', 'network', 'algorithm', 'dropout', 'set', 'model', 'error', 'learning', 'missing', 'neural'], ['network', 'model', 'neural', 'learning', 'training', 'function', 'word', 'graph', 'using', 'output'], ['function', 'state', 'model', 'value', 'learning', 'xi', 'relaxation', 'process', 'linear', 'input'], ['model', 'function', 'probability', 'problem', 'distribution', 'bound', 'data', 'regression', 'method', 'classification'], ['data', 'model', 'quantization', 'algorithm', 'vector', 'tree', 'variance', 'process', 'method', 'distribution']]","[[0.012149654, 0.008634152, 0.008565751, 0.0068325596, 0.0063677076, 0.005572498, 0.005567651, 0.0054446277, 0.0052275215, 0.004922491], [0.017828306, 0.013307316, 0.011447637, 0.008311918, 0.007930409, 0.006730468, 0.0065010125, 0.0064997296, 0.0056208936, 0.005294697], [0.009346393, 0.009239261, 0.008770659, 0.007945323, 0.0078813415, 0.006736967, 0.0058546, 0.0057516405, 0.0052616, 0.0052136765], [0.015147851, 0.013724745, 0.006363185, 0.006177992, 0.006043937, 0.0057441783, 0.005731608, 0.0049851984, 0.004741961, 0.0046236184], [0.018516704, 0.0118271625, 0.0065154526, 0.0060201394, 0.0058687576, 0.005792471, 0.0053089377, 0.0050668186, 0.0049022757, 0.0048253983], [0.013433021, 0.009450656, 0.009071348, 0.007440732, 0.007392965, 0.0073399474, 0.0064892834, 0.0063568032, 0.0059522125, 0.005834259], [0.0091670975, 0.0061460654, 0.006032064, 0.0059750634, 0.0059180628, 0.0059180628, 0.005177055, 0.004949053, 0.0049490524, 0.004550048]]"
50,7,5.0,10.0,69138.609375,0.3805461051446253,,"[['model', 'feature', 'regression', 'problem', 'function', 'matrix', 'probability', 'algorithm', 'distribution', 'method'], ['network', 'neural', 'model', 'input', 'weight', 'neuron', 'function', 'output', 'training', 'learning'], ['model', 'function', 'distribution', 'bound', 'network', 'graph', 'probability', 'algorithm', 'set', 'space'], ['algorithm', 'loss', 'function', 'learning', 'network', 'using', 'regret', 'vector', 'xu', 'bound'], ['dropout', 'learning', 'function', 'reward', 'network', 'policy', 'set', 'state', 'training', 'value'], ['data', 'state', 'model', 'learning', 'process', 'variable', 'algorithm', 'set', 'figure', 'transition'], ['quantization', 'data', 'learning', 'method', 'problem', 'cell', 'rx', 'point', 'xi', 'function']]","[[0.014181178, 0.013013247, 0.009131769, 0.008240761, 0.007820526, 0.007310201, 0.0065941527, 0.006317136, 0.0062332004, 0.006119707], [0.022421332, 0.012240342, 0.010779467, 0.008864926, 0.0075289467, 0.006946077, 0.006856811, 0.006433662, 0.006273527, 0.0060405848], [0.012228316, 0.011104392, 0.0076077282, 0.0072955256, 0.005547195, 0.0054847547, 0.005297433, 0.005110112, 0.0047979103, 0.0046105892], [0.0113774175, 0.008502652, 0.0075943167, 0.0066320794, 0.0058207395, 0.005664403, 0.005121553, 0.0049232873, 0.004847871, 0.0047017266], [0.010479442, 0.010401013, 0.008634823, 0.007004025, 0.006633881, 0.006498509, 0.005879481, 0.0057347924, 0.0054866555, 0.0051587475], [0.009506403, 0.008491854, 0.008481938, 0.0058457493, 0.004488231, 0.004434409, 0.0043742084, 0.004360286, 0.004343546, 0.0041200523], [0.009138826, 0.007671562, 0.0073263217, 0.0063769165, 0.0063769165, 0.0055138194, 0.0054275095, 0.0053411997, 0.0053411997, 0.0052548903]]"
50,7,10.0,0.01,-127562.6875,0.3353061297342933,,"[['algorithm', 'one', 'matrix', 'output', 'using', 'ie', 'theorem', 'neuron', 'log', 'consider'], ['also', 'xi', 'process', 'space', 'different', 'large', 'gaussian', 'sampling', 'class', 'rx'], ['data', 'training', 'parameter', 'two', 'following', 'information', 'section', 'optimal', 'prediction', 'work'], ['method', 'show', 'input', 'bound', 'example', 'linear', 'regression', 'rate', 'function', 'classification'], ['function', 'feature', 'vector', 'variable', 'time', 'error', 'used', 'approach', 'let', 'loss'], ['model', 'set', 'distribution', 'problem', 'result', 'state', 'point', 'based', 'optimization', 'approximation'], ['network', 'learning', 'neural', 'probability', 'value', 'number', 'case', 'figure', 'weight', 'term']]","[[0.043829262, 0.025347326, 0.021103492, 0.017252628, 0.01665032, 0.015629731, 0.014252223, 0.014021488, 0.0122417435, 0.011936626], [0.02503736, 0.018075777, 0.016881848, 0.016713507, 0.015646461, 0.012435987, 0.011557729, 0.010986692, 0.0106561305, 0.0104295015], [0.041787118, 0.02398234, 0.023109552, 0.019081175, 0.016762467, 0.016335037, 0.01521978, 0.014954949, 0.013461931, 0.012893562], [0.026606033, 0.018880224, 0.018344441, 0.018277815, 0.015698327, 0.015167193, 0.014959812, 0.014328805, 0.012448426, 0.012228644], [0.038909722, 0.020564625, 0.0194521, 0.018938346, 0.01860997, 0.018220417, 0.017894758, 0.016560331, 0.014594478, 0.0145915905], [0.062243022, 0.03504076, 0.029191533, 0.029073108, 0.022448951, 0.020800611, 0.01659471, 0.012735831, 0.0123231225, 0.011226199], [0.048265632, 0.042671524, 0.02814698, 0.025289664, 0.02166544, 0.02050375, 0.017008403, 0.015843198, 0.015471312, 0.01435661]]"
50,7,10.0,0.31,68722.59375,0.37222124237685345,,"[['model', 'network', 'function', 'problem', 'algorithm', 'distribution', 'data', 'set', 'xi', 'graph'], ['feature', 'reward', 'problem', 'data', 'function', 'model', 'variable', 'set', 'learning', 'score'], ['dropout', 'learning', 'data', 'variance', 'estimator', 'error', 'using', 'linear', 'entropy', 'set'], ['network', 'neural', 'model', 'input', 'weight', 'learning', 'neuron', 'function', 'parameter', 'training'], ['regression', 'function', 'matrix', 'data', 'algorithm', 'quantization', 'distribution', 'vector', 'problem', 'probability'], ['model', 'state', 'parameter', 'learning', 'bound', 'gaussian', 'process', 'function', 'data', 'method'], ['algorithm', 'learning', 'loss', 'function', 'regret', 'space', 'bound', 'xu', 'rate', 'set']]","[[0.015750403, 0.010034494, 0.009299177, 0.0065389285, 0.006336117, 0.0062615997, 0.0061775385, 0.0060157427, 0.005327037, 0.005174067], [0.013607611, 0.007317344, 0.0072254227, 0.0066391453, 0.006547614, 0.0057046595, 0.0056145955, 0.0055902153, 0.0053281905, 0.005315168], [0.017919753, 0.00852186, 0.008232106, 0.00798278, 0.007874769, 0.0066454196, 0.006461035, 0.0063917823, 0.0062546106, 0.0060625337], [0.019286547, 0.011363625, 0.009357289, 0.00867731, 0.008531718, 0.0072932527, 0.007240612, 0.0067810235, 0.0067477804, 0.005439942], [0.00884734, 0.00849636, 0.008169073, 0.00768965, 0.0073332405, 0.006510073, 0.005752632, 0.0057448945, 0.0056171142, 0.0054303086], [0.013168176, 0.0076229144, 0.006731597, 0.006724713, 0.0066693183, 0.0065857293, 0.006559736, 0.006224814, 0.0059610037, 0.0059543145], [0.011584642, 0.008525898, 0.0069868295, 0.0063256687, 0.0053046434, 0.005258334, 0.005124843, 0.004737748, 0.0045706998, 0.00454618]]"
50,7,10.0,0.61,70345.0703125,0.40334764428512876,,"[['probability', 'algorithm', 'function', 'loss', 'set', 'learning', 'quantization', 'error', 'bound', 'data'], ['function', 'neuron', 'weight', 'data', 'input', 'variable', 'learning', 'model', 'current', 'rate'], ['method', 'parameter', 'bound', 'training', 'network', 'learning', 'model', 'data', 'problem', 'image'], ['state', 'algorithm', 'process', 'distribution', 'model', 'function', 'matrix', 'data', 'sparse', 'gaussian'], ['model', 'network', 'neural', 'data', 'distribution', 'using', 'entropy', 'time', 'recurrent', 'function'], ['dropout', 'learning', 'network', 'algorithm', 'function', 'problem', 'neural', 'set', 'distribution', 'method'], ['feature', 'reward', 'learning', 'function', 'policy', 'one', 'state', 'problem', 'network', 'optimal']]","[[0.009323313, 0.0086847255, 0.007954427, 0.007459179, 0.006908345, 0.0067685554, 0.006273595, 0.0056708595, 0.0054814937, 0.005265271], [0.013671238, 0.009339681, 0.0072840285, 0.007207516, 0.0067363437, 0.0060321763, 0.0057221386, 0.005714302, 0.005476175, 0.0051014144], [0.008648065, 0.00768721, 0.007583175, 0.0071707745, 0.006832519, 0.0061262245, 0.0057564545, 0.0056218496, 0.005313201, 0.0050044903], [0.008071666, 0.0077051413, 0.007106888, 0.0065363953, 0.006498615, 0.0064294604, 0.006405332, 0.0057105706, 0.0056103026, 0.0050678723], [0.022099372, 0.018758208, 0.0072775935, 0.007105342, 0.0059212516, 0.0055564926, 0.005469024, 0.0051168106, 0.0048245233, 0.0045241723], [0.01221153, 0.010739057, 0.009822145, 0.008729298, 0.00832338, 0.0080513535, 0.0073775486, 0.0054069813, 0.0053645293, 0.0052870708], [0.01270954, 0.009411882, 0.00884789, 0.00720894, 0.0058786757, 0.0057956735, 0.005481405, 0.0053976127, 0.0051150233, 0.0048579723]]"
